Date,Open,High,Low,Close,Volume
2026-01-02,60.77016522880952,60.95081319947678,60.715543980329905,60.760324675506794,1597331
2026-01-05,60.696391635613196,60.696391635613196,60.39362219109363,60.60384191286459,1939985
2026-01-06,60.95954525398814,60.98331044003382,60.63031204618909,60.946733457299416,1742259
2026-01-07,60.22034183457446,61.14529969342989,59.78921645446843,60.15195611612277,1485188
2026-01-08,59.25222935196218,60.25834922754857,58.97548475588496,59.16670806664209,1461107
2026-01-09,60.18468178605227,61.12574171772515,60.16785184943825,60.18161337720756,1572366
2026-01-12,62.20851143939484,62.74496315950551,61.53277426780439,62.10154840703501,804584
2026-01-13,61.59513443218522,61.827062866555,60.73530036295336,61.60346577200493,1174336
2026-01-14,61.966880252335066,62.495852927185275,61.7976717615349,62.001723477094366,1129569
2026-01-15,62.54392251665858,62.75595631775303,62.24627970579527,62.397587517043625,1261130
2026-01-16,61.98349095200127,62.501571000948076,61.731296383099,62.05020098357478,664828
2026-01-19,60.677707344056486,60.96873151280745,59.60659194659627,60.50660643821283,1222607
2026-01-20,60.76686554490913,61.134543338402146,59.59027368730275,60.73573866638688,591541
2026-01-21,58.216872861064324,58.51772754815165,57.6114213649234,58.197605307125585,1742265
2026-01-22,58.850929671212256,58.933187580489964,58.37432939413507,58.88992628611055,1357267
2026-01-23,59.082572831281944,59.28275259553828,58.93552733697813,58.969723909469685,919367
2026-01-26,58.8273116366965,58.8273116366965,58.61307116148366,58.70409305333937,625248
2026-01-27,60.02979004585131,60.16592121486873,59.956560958206815,60.042544848064324,988911
2026-01-28,60.657543181830015,61.51241997226066,60.44890913257029,60.90292839663944,1381268
2026-01-29,60.683623390957656,62.20855705744378,60.484521969439335,60.72046051660111,937008
2026-01-30,62.882232653343024,63.147668984717676,62.469518207049134,62.94124387345449,583874
2026-02-02,62.348182620717246,62.50727010347246,62.3147989575611,62.4978827946748,992553
2026-02-03,62.39794245260778,62.68579317465104,62.01438004327698,62.52844731759465,1325606
2026-02-04,62.77547731421611,62.97922702376105,62.769748380306204,62.8152037910385,1158380
2026-02-05,62.30439808802977,62.44068336643657,61.56213145205512,62.284194499578035,866176
2026-02-06,64.11609663508709,64.90489666177872,63.576788678447365,64.19381613778064,1832698
2026-02-09,64.57272202539576,64.97943498141674,64.53290581134503,64.70048892707717,977042
2026-02-10,64.75025143953893,65.04036984764973,64.41418402356572,64.94778271090328,1589461
2026-02-11,65.65971044560231,65.90750394543774,64.9634396951607,65.54963265072816,1746628
2026-02-12,64.65758032190297,65.34524923798743,64.34341214400627,64.70805604477616,521282
2026-02-13,62.93826389731015,63.23222046985754,62.715368866186594,63.16976038593397,1201224
2026-02-16,64.79726959938449,65.85829122783274,64.79726959938449,64.88225268487005,540191
2026-02-17,63.93309133693532,64.66607189383679,63.574251933363456,63.96437990678156,1211185
