DateTime,Open,High,Low,Close,Volume
2026-01-02 09:30:00,60.80922221940983,60.84742549033719,60.76160514669567,60.725822847497255,210038
2026-01-02 10:00:00,60.79264038269725,61.11040670923141,60.658288247262846,60.728077070233425,9654
2026-01-02 10:30:00,60.767141971295,60.770898454715486,60.74298034668403,60.707303040324355,92920
2026-01-02 11:00:00,60.82942092712376,60.899436392159295,60.71622038857982,60.6909359453999,75756
2026-01-02 11:30:00,60.73371336098067,60.78151674722166,60.714277900500264,60.716954693731786,14704
2026-01-02 12:00:00,60.773961892453414,60.79055782451605,60.56095830932146,60.84443379863517,63685
2026-01-02 12:30:00,60.724183576220994,60.879108454341534,60.73186181991651,60.759147000465454,224426
2026-01-02 13:00:00,60.76451185689897,60.87185277312823,60.70540369102315,60.80792828723591,212260
2026-01-02 13:30:00,60.75081614585823,61.00773128331247,60.762537392266545,60.79122513942946,44112
2026-01-02 14:00:00,60.83023286561539,60.78472698484658,60.59241177203663,60.653263567394426,279150
2026-01-02 14:30:00,60.72252265892253,60.9840194166497,60.36262944465878,60.79351125824761,237817
2026-01-02 15:00:00,60.86593022050508,60.8163138333886,60.64504034226985,60.75493381267781,113742
2026-01-02 15:30:00,60.776430326164096,60.82958130668718,60.74612118817814,60.763645751403594,19062
2026-01-05 09:30:00,60.84325934317854,60.80508740233503,60.668475637887035,60.72627233409408,99127
2026-01-05 10:00:00,60.727369932549266,60.76271601427394,60.59362374143245,60.72059121093897,41094
2026-01-05 10:30:00,60.63099427111585,60.75848663157829,60.64513662695122,60.59826824811046,201823
2026-01-05 11:00:00,60.61199357658517,60.80940988970175,60.657476567376506,60.64173278813445,249958
2026-01-05 11:30:00,60.65491475691231,60.85025752019249,60.561889027220374,60.656125132279215,22801
2026-01-05 12:00:00,60.604829255905756,60.74098801408826,60.56465669831658,60.74605081086378,311597
2026-01-05 12:30:00,60.647176855441735,60.78031205627132,60.57473544461801,60.5422521767351,324079
2026-01-05 13:00:00,60.65044792907743,60.81020592702723,60.63340655635948,60.6527580713,230208
2026-01-05 13:30:00,60.63804255267582,60.751941163692706,60.62208096938836,60.70409866137321,55596
2026-01-05 14:00:00,60.69152799764053,60.67192241952244,60.43149611544155,60.62528661148616,25588
2026-01-05 14:30:00,60.73198524575989,60.66911875242917,60.58603025996661,60.562900842571565,55174
2026-01-05 15:00:00,60.79204115940345,60.683522119278315,60.605916662034275,60.62148205987444,64806
2026-01-05 15:30:00,60.6737646807143,60.658246851187975,60.49462436239047,60.6056295515812,258129
2026-01-06 09:30:00,61.028019939498456,60.99864247999567,60.92939959073144,60.99582237640722,193150
2026-01-06 10:00:00,61.02853043591719,61.01825392014273,60.935573256453644,60.9023945915519,336758
2026-01-06 10:30:00,61.01415824084671,61.03199547676267,60.72615413413913,61.02097742804309,4076
2026-01-06 11:00:00,60.962416333237904,61.00791514419808,60.952855500186764,60.980604627008816,92825
2026-01-06 11:30:00,61.01173120493503,60.981328209349165,60.950372804966186,60.8455434196186,80549
2026-01-06 12:00:00,60.90914516870921,60.95725275072387,60.87160381673227,60.90588272448673,390834
2026-01-06 12:30:00,60.914866702727664,61.01260100886595,60.91773380732576,60.84712527565623,118930
2026-01-06 13:00:00,60.92425245145771,61.02117788434304,60.90202491444169,60.91163812127067,45171
2026-01-06 13:30:00,61.06908487934632,61.092695086242905,60.83657558753282,60.95150078587022,304751
2026-01-06 14:00:00,60.91796611458019,61.13452275731896,60.75924682820432,60.8336816488409,1177
2026-01-06 14:30:00,61.03166906244483,61.11984631339883,60.884740739430455,60.885983334236,78276
2026-01-06 15:00:00,61.021297804086245,61.090152563002036,60.9410887270917,61.02093989797724,21360
2026-01-06 15:30:00,60.911223670081746,61.10329139221117,60.83254003022037,60.899580566603206,74395
2026-01-07 09:30:00,60.25432833665825,60.23750620436165,60.16897289221803,60.216996083593855,104221
2026-01-07 10:00:00,60.11955252845474,60.29600976838777,59.975905843252576,60.14313817803194,72928
2026-01-07 10:30:00,60.209350453159914,60.59178802871863,60.1674463353592,60.17827960755991,161591
2026-01-07 11:00:00,60.12941678917792,60.34501418068177,60.18830067807801,60.116480101256194,80405
2026-01-07 11:30:00,60.07613702575537,60.23064577572064,60.07493209629805,60.23592273878862,11135
2026-01-07 12:00:00,60.20991740834816,60.29767927623455,60.129731805273146,60.184936362880016,152040
2026-01-07 12:30:00,60.06056396551856,60.32725934256675,60.10799260042537,60.066554958756434,123510
2026-01-07 13:00:00,60.221010000985395,60.201660647998594,60.15550307069591,60.155371792661235,88910
2026-01-07 13:30:00,60.24190999763363,60.3194511660619,60.12856531499286,60.209223101734956,186396
2026-01-07 14:00:00,60.169137414215086,60.21784546017729,60.1197962218488,60.308580593952854,13556
2026-01-07 14:30:00,60.234075001581715,60.24852436607305,59.949966630306164,60.209185015408025,99828
2026-01-07 15:00:00,60.221794879004,60.18336338489125,60.12499533537222,60.14997673563872,141818
2026-01-07 15:30:00,60.07819677461225,60.37470053448185,60.041272429031416,60.16270981519305,248844
2026-01-08 09:30:00,59.190789281308064,59.4614041648859,59.09297465481845,59.29674078262773,26697
2026-01-08 10:00:00,59.2016151861305,59.48593972305263,59.20916141669816,59.16069604934162,168748
2026-01-08 10:30:00,59.30741452269924,59.25155560651566,59.151653783980976,59.234260041693425,64579
2026-01-08 11:00:00,59.25603070989149,59.393216952156976,59.20120837308058,59.269265102613005,68453
2026-01-08 11:30:00,59.18554392290488,59.347067057671325,59.15977799954785,59.20306170367904,45479
2026-01-08 12:00:00,59.106498327887266,59.25991023317506,59.19859014892044,59.12915709154599,145432
2026-01-08 12:30:00,59.20314872714331,59.28032244415405,59.122847438972265,59.209813668748836,40367
2026-01-08 13:00:00,59.120724702031865,59.2107211341768,59.16478570995567,59.33036162030527,35125
2026-01-08 13:30:00,59.1472567453933,59.27081063040908,59.12430841588955,59.212337921350574,80742
2026-01-08 14:00:00,59.12058782668099,59.306441042673335,59.170192547723985,59.17463230645772,185233
2026-01-08 14:30:00,59.320518257258605,59.258164176298244,59.12059566548223,59.20137753498359,57946
